9173;Falslev-Vindblæs;73.1;false;;846
7909;Trinitatis;73.09;false;;607
9206;Ellebæk;73.09;false;;661
8147;Ødum;72.99;false;;710
8777;Sønder Borris;72.99;false;;760
7685;Kirkeby;72.83;false;;479
7956;Barrit;72.2;false;;766
7439;Vestervang;71.69;false;;217
7414;Farum;71.61;false;;190
7913;Erritsø;71.34;false;;607
7772;Hesselager;70.52;false;;479
7236;Gørlev;70.5;false;;326
7200;Karlslunde;70.42;false;;253
7884;Sønder Nærå;70.37;false;;430
7877;Seden;70.09;false;;461
7528;Karise;69.98;false;;320
7491;Fanefjord;69.83;false;;390
7916;Gauerslund;69.62;false;;630
7967;Tyrsted;69.6;false;;615
9316;Hadsten;69.41;false;;710
7541;Sædder;69.4;false;;259
8303;Als;69.2;false;;846
7421;Slangerup;68.85;false;;250
7796;Vissenbjerg;68.83;false;;420
7501;Holme Olstrup;68.82;false;;370
8650;Hurup;68.66;false;;787
7178;Kirke Sonnerup;68.54;false;;350
8449;Hellevad;68.45;false;;810
7530;Sønder Dalby;68.21;false;;320
8067;Grundfør;68.18;false;;710
9077;Sønderbro;68.11;false;;615
8343;Sønder Kongerslev;68.07;false;;851
8378;Vadum;67.91;false;;851
8900;Bramming;66.84;false;;561
8269;Aars;66.68;false;;820
9072;Buddinge;66.6;false;;159
7273;Rørby;66.31;false;;326
8108;Kolt;66.23;false;;751
8606;Gødvad;65.87;false;;740
7480;Mern;65.75;false;;390
8546;Glyngøre;65.53;false;;779
8968;Øsby;65.19;false;;510
7560;Allinge-Sandvig;65.1;false;;400
8424;Jetsmark;65.08;false;;849
9004;Broager;65.05;false;;540
9195;Søllested-Skovlænge-Gurreby;64.81;false;;360
8053;Vor Frelsers;64.68;false;;615
7785;Korup;64.66;false;;461
8393;Brovst;64.58;false;;849
7299;Jyderup;64.16;false;;316
7443;Egebæksvang;63.61;false;;217
7407;Melby;63.59;false;;260
8917;Tjæreborg;63.21;false;;561
7940;Vonsild;63.07;false;;621
7173;Kirke Hvalsø;63;false;;350
8819;Mejrup;63;false;;661
8949;Rødding;62.77;false;;575
7306;Herlufsholm;62.65;false;;370
9045;Løgumkloster;62.46;false;;550
8499;Kobberup;62.34;false;;779
7148;Herstedøster;62.18;false;;165
7556;Nyker;61.96;false;;400
7154;Værløse;61.9;false;;190
8418;Øster Brønderslev;61.65;false;;810
8816;Struer;61.36;false;;671
8573;Resen;61.35;false;;779
7121;Virum;61.18;false;;173
7208;Rorup;61.09;false;;350
8877;Ovtrup;60.86;false;;573
8385;Vester Hassing;60.83;false;;851
7444;Asminderød;60.59;false;;210
7966;Torsted;60.45;false;;615
7787;Dalum;60.06;false;;461
7515;Herlufmagle;60.02;false;;370
8073;Elsted;59.96;false;;751
8603;Karup;59.44;false;;791
8496;Balle;59.3;false;;740
7793;Verninge;59.1;false;;420
9177;Butterup-Tuse;59.05;false;;316
7143;Risbjerg;58.56;false;;167
7537;Bjæverskov;58.45;false;;259
8066;Sabro;58.38;false;;751
7986;Nørup;58.21;false;;630
8407;Løkken-Furreby;58.17;false;;860
8906;Zions;58.14;false;;561
7557;Hasle;57.94;false;;400
